"","fieldsite","Age","ageclass","Gender","CTL","C6_prev_6","C6_prev_11","C6_prev_12","C6_prev_13","C6_prev_14","C6_prev_15","R4_relig_spirit","PO1_gen_1","PO1_gen_2","threat","R1_comm_risk_1","R1_comm_risk_2","R1_comm_risk_3","R1_comm_risk_4","Vaccinated","WaxWilling","HandWash","HandDisinfect","StayHome","Antibact","MaskFreq","AvoidPublic","Stockup","AltRem","CoverCough","SocDist","selfthreat","famthreat","commthreat","countrythreat","Threat","PO_social","PO_econ","CTL_c","AGE_c","threat_c","selfthreat_c","famthreat_c","commthreat_c","countrythreat_c","religious","spiritual","non_relig"
"914","CH",25,"18-29","2",26,4,NA,NA,NA,NA,NA,2,2,2,16,4,4,4,4,1,NA,7,7,6,7,7,4,4,1,7,7,4,4,4,4,16,2,2,-0.265853658536585,-10.0390243902439,3.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,0.370731707317073,0,1,0
"915","CH",40,"40-49","1",32,3,NA,NA,NA,NA,NA,3,4,5,12,3,3,3,3,1,NA,7,7,1,1,7,3,2,1,7,6,3,3,3,3,12,4,5,5.73414634146341,4.9609756097561,-0.990243902439024,-0.148780487804878,-0.0682926829268293,-0.14390243902439,-0.629268292682927,0,0,1
"916","CH",28,"18-29","1",28,4,NA,NA,NA,NA,NA,3,2,2,15,4,3,4,4,1,NA,6,5,3,4,6,4,5,1,7,6,4,3,4,4,15,2,2,1.73414634146341,-7.0390243902439,2.00975609756098,0.851219512195122,-0.0682926829268293,0.85609756097561,0.370731707317073,0,0,1
"917","CH",47,"40-49","1",28,5,NA,NA,NA,NA,NA,3,3,3,10,3,2,2,3,1,NA,7,6,4,2,6,5,1,2,7,7,3,2,2,3,10,3,3,1.73414634146341,11.9609756097561,-2.99024390243902,-0.148780487804878,-1.06829268292683,-1.14390243902439,-0.629268292682927,0,0,1
"918","CH",25,"18-29","1",28,1,NA,NA,NA,NA,NA,3,4,4,14,4,3,4,3,1,NA,7,7,6,6,7,1,5,1,7,6,4,3,4,3,14,4,4,1.73414634146341,-10.0390243902439,1.00975609756098,0.851219512195122,-0.0682926829268293,0.85609756097561,-0.629268292682927,0,0,1
"919","CH",30,"30-39","1",28,7,NA,NA,NA,NA,NA,3,1,1,8,2,2,2,2,1,NA,7,7,3,1,7,7,4,1,7,7,2,2,2,2,8,1,1,1.73414634146341,-5.0390243902439,-4.99024390243902,-1.14878048780488,-1.06829268292683,-1.14390243902439,-1.62926829268293,0,0,1
"920","CH",35,"30-39","2",23,2,NA,NA,NA,NA,NA,2,4,4,12,3,3,3,3,0,4,6,6,5,3,4,2,4,5,3,5,3,3,3,3,12,4,4,-3.26585365853659,-0.0390243902439025,-0.990243902439024,-0.148780487804878,-0.0682926829268293,-0.14390243902439,-0.629268292682927,0,1,0
"921","CH",38,"30-39","1",27,2,NA,NA,NA,NA,NA,3,1,1,7,2,1,2,2,1,NA,6,7,4,5,6,2,4,5,7,6,2,1,2,2,7,1,1,0.734146341463415,2.9609756097561,-5.99024390243902,-1.14878048780488,-2.06829268292683,-1.14390243902439,-1.62926829268293,0,0,1
"922","CH",30,"30-39","2",27,6,NA,NA,NA,NA,NA,3,1,1,10,2,2,3,3,1,NA,6,6,6,1,6,6,6,6,7,7,2,2,3,3,10,1,1,0.734146341463415,-5.0390243902439,-2.99024390243902,-1.14878048780488,-1.06829268292683,-0.14390243902439,-0.629268292682927,0,0,1
"923","CH",46,"40-49","1",20,1,NA,NA,NA,NA,NA,3,4,4,16,4,4,4,4,0,1,7,1,7,1,4,1,1,1,1,1,4,4,4,4,16,4,4,-6.26585365853659,10.9609756097561,3.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,0.370731707317073,0,0,1
"924","CH",16,NA,"2",25,4,NA,NA,NA,NA,NA,3,2,2,12,3,3,3,3,0,6,7,7,7,6,3,4,2,1,6,2,3,3,3,3,12,2,2,-1.26585365853659,-19.0390243902439,-0.990243902439024,-0.148780487804878,-0.0682926829268293,-0.14390243902439,-0.629268292682927,0,0,1
"925","CH",23,"18-29","2",26,2,NA,NA,NA,NA,NA,1,2,2,14,3,3,4,4,1,NA,7,7,3,4,7,2,3,3,6,4,3,3,4,4,14,2,2,-0.265853658536585,-12.0390243902439,1.00975609756098,-0.148780487804878,-0.0682926829268293,0.85609756097561,0.370731707317073,1,0,0
"926","CH",26,"18-29","2",26,6,NA,NA,NA,NA,NA,2,2,2,15,4,3,4,4,1,NA,7,7,3,6,7,6,5,6,6,7,4,3,4,4,15,2,2,-0.265853658536585,-9.0390243902439,2.00975609756098,0.851219512195122,-0.0682926829268293,0.85609756097561,0.370731707317073,0,1,0
"927","CH",37,"30-39","2",27,6,NA,NA,NA,NA,NA,3,4,4,14,3,3,4,4,1,NA,7,7,6,1,7,6,3,1,5,6,3,3,4,4,14,4,4,0.734146341463415,1.9609756097561,1.00975609756098,-0.148780487804878,-0.0682926829268293,0.85609756097561,0.370731707317073,0,0,1
"928","CH",42,"40-49","1",27,3,NA,NA,NA,NA,NA,3,2,2,13,3,3,3,4,1,NA,4,3,1,4,7,3,3,1,3,7,3,3,3,4,13,2,2,0.734146341463415,6.9609756097561,0.00975609756097562,-0.148780487804878,-0.0682926829268293,-0.14390243902439,0.370731707317073,0,0,1
"929","CH",21,"18-29","1",25,2,NA,NA,NA,NA,NA,2,2,4,14,4,3,3,4,1,NA,2,4,4,4,3,2,3,4,4,3,4,3,3,4,14,2,4,-1.26585365853659,-14.0390243902439,1.00975609756098,0.851219512195122,-0.0682926829268293,-0.14390243902439,0.370731707317073,0,1,0
"930","CH",30,"30-39","2",29,7,NA,NA,NA,NA,NA,2,2,2,20,5,5,5,5,1,NA,7,7,6,7,7,7,3,1,7,7,5,5,5,5,20,2,2,2.73414634146341,-5.0390243902439,7.00975609756098,1.85121951219512,1.93170731707317,1.85609756097561,1.37073170731707,0,1,0
"931","CH",40,"40-49","1",27,1,NA,NA,NA,NA,NA,3,2,2,18,5,4,4,5,1,NA,7,7,2,3,6,1,7,2,6,2,5,4,4,5,18,2,2,0.734146341463415,4.9609756097561,5.00975609756098,1.85121951219512,0.931707317073171,0.85609756097561,1.37073170731707,0,0,1
"932","CH",36,"30-39","1",27,3,NA,NA,NA,NA,NA,3,5,5,12,3,3,3,3,1,NA,4,3,3,3,4,3,3,3,4,4,3,3,3,3,12,5,5,0.734146341463415,0.960975609756098,-0.990243902439024,-0.148780487804878,-0.0682926829268293,-0.14390243902439,-0.629268292682927,0,0,1
"933","CH",50,"50-64","1",23,1,NA,NA,NA,NA,NA,3,4,4,11,3,3,3,2,0,4,1,1,1,1,1,1,1,1,1,1,3,3,3,2,11,4,4,-3.26585365853659,14.9609756097561,-1.99024390243902,-0.148780487804878,-0.0682926829268293,-0.14390243902439,-1.62926829268293,0,0,1
"934","CH",20,"18-29","2",28,7,NA,NA,NA,NA,NA,2,1,3,12,3,3,3,3,1,NA,1,7,6,1,7,7,2,1,5,7,3,3,3,3,12,1,3,1.73414634146341,-15.0390243902439,-0.990243902439024,-0.148780487804878,-0.0682926829268293,-0.14390243902439,-0.629268292682927,0,1,0
"935","CH",33,"30-39","1",27,5,NA,NA,NA,NA,NA,2,4,4,20,5,5,5,5,1,NA,7,7,4,7,7,5,6,4,7,5,5,5,5,5,20,4,4,0.734146341463415,-2.0390243902439,7.00975609756098,1.85121951219512,1.93170731707317,1.85609756097561,1.37073170731707,0,1,0
"936","CH",38,"30-39","2",25,3,NA,NA,NA,NA,NA,3,4,4,12,3,3,3,3,1,NA,6,6,3,3,6,3,6,1,6,6,3,3,3,3,12,4,4,-1.26585365853659,2.9609756097561,-0.990243902439024,-0.148780487804878,-0.0682926829268293,-0.14390243902439,-0.629268292682927,0,0,1
"937","CH",38,"30-39","1",27,4,NA,NA,NA,NA,NA,3,2,2,11,3,2,2,4,1,NA,3,4,4,4,3,4,4,5,3,4,3,2,2,4,11,2,2,0.734146341463415,2.9609756097561,-1.99024390243902,-0.148780487804878,-1.06829268292683,-1.14390243902439,0.370731707317073,0,0,1
"938","CH",48,"40-49","1",23,6,NA,NA,NA,NA,NA,3,6,6,10,3,2,3,2,1,NA,7,7,3,6,7,6,2,1,6,7,3,2,3,2,10,6,6,-3.26585365853659,12.9609756097561,-2.99024390243902,-0.148780487804878,-1.06829268292683,-0.14390243902439,-1.62926829268293,0,0,1
"939","CH",27,"18-29","2",28,6,NA,NA,NA,NA,NA,3,2,6,10,2,2,2,4,1,NA,7,7,3,7,7,6,1,1,7,7,2,2,2,4,10,2,6,1.73414634146341,-8.0390243902439,-2.99024390243902,-1.14878048780488,-1.06829268292683,-1.14390243902439,0.370731707317073,0,0,1
"940","CH",46,"40-49","2",24,5,NA,NA,NA,NA,NA,3,2,2,11,3,2,2,4,1,NA,3,4,2,4,4,5,1,1,7,4,3,2,2,4,11,2,2,-2.26585365853659,10.9609756097561,-1.99024390243902,-0.148780487804878,-1.06829268292683,-1.14390243902439,0.370731707317073,0,0,1
"941","CH",45,"40-49","1",28,5,NA,NA,NA,NA,NA,3,1,2,12,2,3,4,3,0,5,6,6,6,5,7,5,7,6,6,7,2,3,4,3,12,1,2,1.73414634146341,9.9609756097561,-0.990243902439024,-1.14878048780488,-0.0682926829268293,0.85609756097561,-0.629268292682927,0,0,1
"942","CH",42,"40-49","2",24,1,NA,NA,NA,NA,NA,3,3,4,9,2,2,2,3,0,4,6,6,6,1,6,1,2,1,6,1,2,2,2,3,9,3,4,-2.26585365853659,6.9609756097561,-3.99024390243902,-1.14878048780488,-1.06829268292683,-1.14390243902439,-0.629268292682927,0,0,1
"943","CH",51,"50-64","2",27,3,NA,NA,NA,NA,NA,3,1,3,9,2,2,2,3,1,NA,6,1,4,1,3,3,3,1,3,3,2,2,2,3,9,1,3,0.734146341463415,15.9609756097561,-3.99024390243902,-1.14878048780488,-1.06829268292683,-1.14390243902439,-0.629268292682927,0,0,1
"944","CH",26,"18-29","2",23,6,NA,NA,NA,NA,NA,3,6,6,13,3,3,3,4,1,NA,7,6,6,7,6,6,7,4,6,7,3,3,3,4,13,6,6,-3.26585365853659,-9.0390243902439,0.00975609756097562,-0.148780487804878,-0.0682926829268293,-0.14390243902439,0.370731707317073,0,0,1
"945","CH",35,"30-39","1",19,4,NA,NA,NA,NA,NA,2,5,4,15,4,4,3,4,1,NA,6,6,3,6,6,4,5,4,6,4,4,4,3,4,15,5,4,-7.26585365853659,-0.0390243902439025,2.00975609756098,0.851219512195122,0.931707317073171,-0.14390243902439,0.370731707317073,0,1,0
"946","CH",30,"30-39","2",20,3,NA,NA,NA,NA,NA,3,5,5,12,3,3,3,3,0,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12,5,5,-6.26585365853659,-5.0390243902439,-0.990243902439024,-0.148780487804878,-0.0682926829268293,-0.14390243902439,-0.629268292682927,0,0,1
"947","CH",40,"40-49","1",26,5,NA,NA,NA,NA,NA,3,2,2,13,3,3,3,4,1,NA,7,7,1,6,7,5,5,3,5,1,3,3,3,4,13,2,2,-0.265853658536585,4.9609756097561,0.00975609756097562,-0.148780487804878,-0.0682926829268293,-0.14390243902439,0.370731707317073,0,0,1
"948","CH",36,"30-39","1",28,6,NA,NA,NA,NA,NA,2,5,6,6,2,1,1,2,1,NA,7,7,3,6,7,6,6,3,7,7,2,1,1,2,6,5,6,1.73414634146341,0.960975609756098,-6.99024390243902,-1.14878048780488,-2.06829268292683,-2.14390243902439,-1.62926829268293,0,1,0
"949","CH",52,"50-64","2",27,5,NA,NA,NA,NA,NA,3,1,1,14,4,3,3,4,1,NA,6,6,5,6,5,5,7,4,5,6,4,3,3,4,14,1,1,0.734146341463415,16.9609756097561,1.00975609756098,0.851219512195122,-0.0682926829268293,-0.14390243902439,0.370731707317073,0,0,1
"950","CH",20,"18-29","1",25,1,NA,NA,NA,NA,NA,2,5,7,13,3,3,3,4,1,NA,5,7,6,7,6,1,1,1,7,7,3,3,3,4,13,5,7,-1.26585365853659,-15.0390243902439,0.00975609756097562,-0.148780487804878,-0.0682926829268293,-0.14390243902439,0.370731707317073,0,1,0
"951","CH",41,"40-49","2",35,6,NA,NA,NA,NA,NA,2,1,1,17,4,4,4,5,1,NA,7,7,3,1,7,6,3,6,7,7,4,4,4,5,17,1,1,8.73414634146341,5.9609756097561,4.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,1.37073170731707,0,1,0
"952","CH",30,"30-39","2",26,3,NA,NA,NA,NA,NA,2,2,2,10,3,2,2,3,1,NA,7,6,3,4,7,3,3,6,7,4,3,2,2,3,10,2,2,-0.265853658536585,-5.0390243902439,-2.99024390243902,-0.148780487804878,-1.06829268292683,-1.14390243902439,-0.629268292682927,0,1,0
"953","CH",36,"30-39","2",31,6,NA,NA,NA,NA,NA,3,2,2,17,4,4,4,5,1,NA,7,7,6,7,7,6,5,6,7,4,4,4,4,5,17,2,2,4.73414634146341,0.960975609756098,4.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,1.37073170731707,0,0,1
"954","CH",32,"30-39","1",22,4,NA,NA,NA,NA,NA,3,2,2,14,4,3,3,4,1,NA,6,4,3,4,3,4,3,4,3,3,4,3,3,4,14,2,2,-4.26585365853659,-3.0390243902439,1.00975609756098,0.851219512195122,-0.0682926829268293,-0.14390243902439,0.370731707317073,0,0,1
"955","CH",21,"18-29","1",20,6,NA,NA,NA,NA,NA,2,2,5,14,2,4,4,4,1,NA,2,2,4,3,6,6,4,2,5,2,2,4,4,4,14,2,5,-6.26585365853659,-14.0390243902439,1.00975609756098,-1.14878048780488,0.931707317073171,0.85609756097561,0.370731707317073,0,1,0
"956","CH",25,"18-29","2",26,7,NA,NA,NA,NA,NA,2,2,1,16,4,4,4,4,1,NA,7,7,7,1,7,7,7,1,7,7,4,4,4,4,16,2,1,-0.265853658536585,-10.0390243902439,3.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,0.370731707317073,0,1,0
"957","CH",39,"30-39","1",26,5,NA,NA,NA,NA,NA,3,9,9,14,4,3,3,4,1,NA,6,6,4,6,6,5,5,1,6,5,4,3,3,4,14,9,9,-0.265853658536585,3.9609756097561,1.00975609756098,0.851219512195122,-0.0682926829268293,-0.14390243902439,0.370731707317073,0,0,1
"958","CH",26,"18-29","2",27,5,NA,NA,NA,NA,NA,3,2,6,17,4,4,4,5,1,NA,6,6,4,6,7,5,4,1,3,4,4,4,4,5,17,2,6,0.734146341463415,-9.0390243902439,4.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,1.37073170731707,0,0,1
"959","CH",38,"30-39","2",25,5,NA,NA,NA,NA,NA,2,8,7,16,3,4,4,5,1,NA,3,4,4,2,5,5,6,6,3,2,3,4,4,5,16,8,7,-1.26585365853659,2.9609756097561,3.00975609756098,-0.148780487804878,0.931707317073171,0.85609756097561,1.37073170731707,0,1,0
"960","CH",35,"30-39","2",19,3,NA,NA,NA,NA,NA,3,4,4,16,4,4,4,4,1,NA,7,7,1,1,7,3,1,1,7,5,4,4,4,4,16,4,4,-7.26585365853659,-0.0390243902439025,3.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,0.370731707317073,0,0,1
"961","CH",24,"18-29","2",26,6,NA,NA,NA,NA,NA,2,1,1,16,4,4,4,4,1,NA,6,6,7,6,6,6,2,1,6,6,4,4,4,4,16,1,1,-0.265853658536585,-11.0390243902439,3.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,0.370731707317073,0,1,0
"962","CH",41,"40-49","1",23,3,NA,NA,NA,NA,NA,3,1,2,13,3,3,3,4,1,NA,6,6,6,4,6,3,3,1,2,7,3,3,3,4,13,1,2,-3.26585365853659,5.9609756097561,0.00975609756097562,-0.148780487804878,-0.0682926829268293,-0.14390243902439,0.370731707317073,0,0,1
"963","CH",23,"18-29","2",27,1,NA,NA,NA,NA,NA,3,1,1,16,4,4,4,4,1,NA,7,7,7,7,6,1,1,1,7,5,4,4,4,4,16,1,1,0.734146341463415,-12.0390243902439,3.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,0.370731707317073,0,0,1
"964","CH",47,"40-49","2",24,4,NA,NA,NA,NA,NA,2,4,4,11,2,2,3,4,1,NA,7,3,2,3,3,4,2,1,2,3,2,2,3,4,11,4,4,-2.26585365853659,11.9609756097561,-1.99024390243902,-1.14878048780488,-1.06829268292683,-0.14390243902439,0.370731707317073,0,1,0
"965","CH",18,"18-29","2",27,7,NA,NA,NA,NA,NA,3,4,4,16,4,4,4,4,1,NA,2,7,2,6,7,7,3,1,7,7,4,4,4,4,16,4,4,0.734146341463415,-17.0390243902439,3.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,0.370731707317073,0,0,1
"966","CH",32,"30-39","1",31,1,NA,NA,NA,NA,NA,2,4,9,9,2,2,2,3,1,NA,6,1,3,1,1,1,1,1,7,1,2,2,2,3,9,4,9,4.73414634146341,-3.0390243902439,-3.99024390243902,-1.14878048780488,-1.06829268292683,-1.14390243902439,-0.629268292682927,0,1,0
"967","CH",33,"30-39","2",28,6,NA,NA,NA,NA,NA,2,2,2,16,4,4,4,4,1,NA,5,7,6,6,6,6,6,6,6,7,4,4,4,4,16,2,2,1.73414634146341,-2.0390243902439,3.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,0.370731707317073,0,1,0
"968","CH",37,"30-39","1",27,1,NA,NA,NA,NA,NA,1,2,2,17,4,4,5,4,1,NA,6,6,3,6,6,1,2,1,5,6,4,4,5,4,17,2,2,0.734146341463415,1.9609756097561,4.00975609756098,0.851219512195122,0.931707317073171,1.85609756097561,0.370731707317073,1,0,0
"969","CH",27,"18-29","2",25,2,NA,NA,NA,NA,NA,2,2,2,8,2,2,2,2,1,NA,7,7,7,6,7,2,3,4,3,2,2,2,2,2,8,2,2,-1.26585365853659,-8.0390243902439,-4.99024390243902,-1.14878048780488,-1.06829268292683,-1.14390243902439,-1.62926829268293,0,1,0
"970","CH",24,"18-29","2",20,2,NA,NA,NA,NA,NA,3,4,4,10,2,3,2,3,1,NA,7,6,3,3,6,2,3,2,1,6,2,3,2,3,10,4,4,-6.26585365853659,-11.0390243902439,-2.99024390243902,-1.14878048780488,-0.0682926829268293,-1.14390243902439,-0.629268292682927,0,0,1
"971","CH",35,"30-39","1",29,1,NA,NA,NA,NA,NA,3,2,2,12,2,2,4,4,1,NA,7,6,1,3,7,1,1,1,7,6,2,2,4,4,12,2,2,2.73414634146341,-0.0390243902439025,-0.990243902439024,-1.14878048780488,-1.06829268292683,0.85609756097561,0.370731707317073,0,0,1
"972","CH",66,"65+","2",23,2,NA,NA,NA,NA,NA,3,2,2,5,1,1,1,2,0,6,4,1,7,1,2,2,1,1,7,1,1,1,1,2,5,2,2,-3.26585365853659,30.9609756097561,-7.99024390243902,-2.14878048780488,-2.06829268292683,-2.14390243902439,-1.62926829268293,0,0,1
"973","CH",33,"30-39","1",27,4,NA,NA,NA,NA,NA,2,2,3,16,4,3,5,4,1,NA,3,4,4,4,3,4,3,4,3,4,4,3,5,4,16,2,3,0.734146341463415,-2.0390243902439,3.00975609756098,0.851219512195122,-0.0682926829268293,1.85609756097561,0.370731707317073,0,1,0
"974","CH",36,"30-39","1",23,5,NA,NA,NA,NA,NA,3,5,5,9,2,2,2,3,1,NA,6,6,6,5,7,5,2,1,6,6,2,2,2,3,9,5,5,-3.26585365853659,0.960975609756098,-3.99024390243902,-1.14878048780488,-1.06829268292683,-1.14390243902439,-0.629268292682927,0,0,1
"975","CH",30,"30-39","2",29,7,NA,NA,NA,NA,NA,1,2,6,20,5,5,5,5,1,NA,7,7,7,3,7,7,7,7,7,7,5,5,5,5,20,2,6,2.73414634146341,-5.0390243902439,7.00975609756098,1.85121951219512,1.93170731707317,1.85609756097561,1.37073170731707,1,0,0
"976","CH",36,"30-39","1",27,6,NA,NA,NA,NA,NA,1,1,2,18,5,4,5,4,1,NA,6,3,5,3,5,6,7,7,4,4,5,4,5,4,18,1,2,0.734146341463415,0.960975609756098,5.00975609756098,1.85121951219512,0.931707317073171,1.85609756097561,0.370731707317073,1,0,0
"977","CH",48,"40-49","1",24,3,NA,NA,NA,NA,NA,3,4,4,14,3,4,3,4,1,NA,4,2,4,3,3,3,2,2,3,3,3,4,3,4,14,4,4,-2.26585365853659,12.9609756097561,1.00975609756098,-0.148780487804878,0.931707317073171,-0.14390243902439,0.370731707317073,0,0,1
"978","CH",31,"30-39","2",24,4,NA,NA,NA,NA,NA,3,4,4,16,4,4,4,4,0,7,7,7,2,7,7,4,3,1,6,7,4,4,4,4,16,4,4,-2.26585365853659,-4.0390243902439,3.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,0.370731707317073,0,0,1
"979","CH",18,"18-29","1",24,6,NA,NA,NA,NA,NA,1,4,5,10,3,2,2,3,1,NA,4,7,5,6,7,6,5,6,6,7,3,2,2,3,10,4,5,-2.26585365853659,-17.0390243902439,-2.99024390243902,-0.148780487804878,-1.06829268292683,-1.14390243902439,-0.629268292682927,1,0,0
"980","CH",31,"30-39","2",31,1,NA,NA,NA,NA,NA,2,1,1,20,5,5,5,5,1,NA,7,7,7,6,7,1,4,5,6,5,5,5,5,5,20,1,1,4.73414634146341,-4.0390243902439,7.00975609756098,1.85121951219512,1.93170731707317,1.85609756097561,1.37073170731707,0,1,0
"981","CH",29,"18-29","2",29,5,NA,NA,NA,NA,NA,3,3,5,17,4,4,4,5,1,NA,6,6,4,4,7,5,2,1,4,6,4,4,4,5,17,3,5,2.73414634146341,-6.0390243902439,4.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,1.37073170731707,0,0,1
"982","CH",20,"18-29","2",30,1,NA,NA,NA,NA,NA,3,1,1,9,2,2,2,3,1,NA,6,6,4,1,6,1,1,1,6,4,2,2,2,3,9,1,1,3.73414634146341,-15.0390243902439,-3.99024390243902,-1.14878048780488,-1.06829268292683,-1.14390243902439,-0.629268292682927,0,0,1
"983","CH",23,"18-29","1",31,7,NA,NA,NA,NA,NA,2,1,1,16,4,4,4,4,1,NA,7,7,7,7,7,7,6,1,7,7,4,4,4,4,16,1,1,4.73414634146341,-12.0390243902439,3.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,0.370731707317073,0,1,0
"984","CH",40,"40-49","2",22,7,NA,NA,NA,NA,NA,3,2,2,16,4,4,4,4,1,NA,7,7,6,7,7,7,4,1,7,7,4,4,4,4,16,2,2,-4.26585365853659,4.9609756097561,3.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,0.370731707317073,0,0,1
"985","CH",21,"18-29","2",30,7,NA,NA,NA,NA,NA,2,1,1,11,2,2,3,4,1,NA,7,7,7,7,7,7,7,7,7,7,2,2,3,4,11,1,1,3.73414634146341,-14.0390243902439,-1.99024390243902,-1.14878048780488,-1.06829268292683,-0.14390243902439,0.370731707317073,0,1,0
"986","CH",38,"30-39","2",24,1,NA,NA,NA,NA,NA,3,2,9,16,5,3,4,4,1,NA,7,1,3,1,7,1,2,1,3,1,5,3,4,4,16,2,9,-2.26585365853659,2.9609756097561,3.00975609756098,1.85121951219512,-0.0682926829268293,0.85609756097561,0.370731707317073,0,0,1
"987","CH",26,"18-29","2",29,3,NA,NA,NA,NA,NA,3,3,4,13,3,3,3,4,1,NA,6,6,4,3,7,3,3,1,7,6,3,3,3,4,13,3,4,2.73414634146341,-9.0390243902439,0.00975609756097562,-0.148780487804878,-0.0682926829268293,-0.14390243902439,0.370731707317073,0,0,1
"988","CH",18,"18-29","2",28,7,NA,NA,NA,NA,NA,2,2,2,10,2,3,2,3,0,7,6,6,7,5,4,7,6,1,7,5,2,3,2,3,10,2,2,1.73414634146341,-17.0390243902439,-2.99024390243902,-1.14878048780488,-0.0682926829268293,-1.14390243902439,-0.629268292682927,0,1,0
"989","CH",30,"30-39","2",28,6,NA,NA,NA,NA,NA,2,2,2,12,3,3,2,4,1,NA,7,7,5,5,5,6,2,1,6,3,3,3,2,4,12,2,2,1.73414634146341,-5.0390243902439,-0.990243902439024,-0.148780487804878,-0.0682926829268293,-1.14390243902439,0.370731707317073,0,1,0
"990","CH",45,"40-49","1",26,6,NA,NA,NA,NA,NA,2,2,3,12,3,3,2,4,1,NA,7,6,3,2,7,6,1,1,1,7,3,3,2,4,12,2,3,-0.265853658536585,9.9609756097561,-0.990243902439024,-0.148780487804878,-0.0682926829268293,-1.14390243902439,0.370731707317073,0,1,0
"991","CH",28,"18-29","1",29,3,NA,NA,NA,NA,NA,3,2,2,17,4,4,4,5,1,NA,7,7,7,7,7,3,2,1,7,7,4,4,4,5,17,2,2,2.73414634146341,-7.0390243902439,4.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,1.37073170731707,0,0,1
"992","CH",29,"18-29","2",29,7,NA,NA,NA,NA,NA,2,4,4,17,4,4,4,5,1,NA,7,7,7,7,7,7,7,7,7,7,4,4,4,5,17,4,4,2.73414634146341,-6.0390243902439,4.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,1.37073170731707,0,1,0
"993","CH",29,"18-29","2",27,6,NA,NA,NA,NA,NA,3,3,3,12,2,3,3,4,1,NA,6,6,5,4,7,6,4,3,5,6,2,3,3,4,12,3,3,0.734146341463415,-6.0390243902439,-0.990243902439024,-1.14878048780488,-0.0682926829268293,-0.14390243902439,0.370731707317073,0,0,1
"994","CH",25,"18-29","2",22,1,NA,NA,NA,NA,NA,2,2,5,16,4,4,4,4,0,6,7,6,7,7,7,1,6,1,6,6,4,4,4,4,16,2,5,-4.26585365853659,-10.0390243902439,3.00975609756098,0.851219512195122,0.931707317073171,0.85609756097561,0.370731707317073,0,1,0
"995","CH",30,"30-39","2",31,7,NA,NA,NA,NA,NA,3,2,6,18,4,4,5,5,1,NA,7,7,7,7,7,7,5,1,7,3,4,4,5,5,18,2,6,4.73414634146341,-5.0390243902439,5.00975609756098,0.851219512195122,0.931707317073171,1.85609756097561,1.37073170731707,0,0,1
"996","CH",38,"30-39","1",23,1,NA,NA,NA,NA,NA,3,4,4,13,3,3,3,4,1,NA,7,5,6,2,4,1,4,1,3,4,3,3,3,4,13,4,4,-3.26585365853659,2.9609756097561,0.00975609756097562,-0.148780487804878,-0.0682926829268293,-0.14390243902439,0.370731707317073,0,0,1
"997","CH",21,"18-29","2",28,5,NA,NA,NA,NA,NA,3,2,2,12,3,3,3,3,1,NA,6,6,3,6,7,5,5,1,6,7,3,3,3,3,12,2,2,1.73414634146341,-14.0390243902439,-0.990243902439024,-0.148780487804878,-0.0682926829268293,-0.14390243902439,-0.629268292682927,0,0,1
"998","CH",30,"30-39","2",26,1,NA,NA,NA,NA,NA,2,2,3,11,2,2,3,4,1,NA,6,2,3,1,5,1,3,1,1,5,2,2,3,4,11,2,3,-0.265853658536585,-5.0390243902439,-1.99024390243902,-1.14878048780488,-1.06829268292683,-0.14390243902439,0.370731707317073,0,1,0
"999","CH",23,"18-29","1",31,1,NA,NA,NA,NA,NA,3,2,5,9,1,1,2,5,1,NA,1,6,6,5,7,1,1,1,7,1,1,1,2,5,9,2,5,4.73414634146341,-12.0390243902439,-3.99024390243902,-2.14878048780488,-2.06829268292683,-1.14390243902439,1.37073170731707,0,0,1
"1000","CH",33,"30-39","1",27,3,NA,NA,NA,NA,NA,3,4,4,17,5,4,4,4,1,NA,6,5,3,3,4,3,2,3,2,3,5,4,4,4,17,4,4,0.734146341463415,-2.0390243902439,4.00975609756098,1.85121951219512,0.931707317073171,0.85609756097561,0.370731707317073,0,0,1
"1001","CH",29,"18-29","1",26,7,NA,NA,NA,NA,NA,3,1,2,10,2,2,3,3,1,NA,7,7,7,7,7,7,6,1,7,7,2,2,3,3,10,1,2,-0.265853658536585,-6.0390243902439,-2.99024390243902,-1.14878048780488,-1.06829268292683,-0.14390243902439,-0.629268292682927,0,0,1
